finishtime,jockeycode,draw,horsecode,lbw,trainercode,hkjcres16_item,runningpositions,actualwt,racecoursecode,place,horsewt,winodds,horseno,racenumber,racedate
[71.93],CYT,4,http://www.hkjc.com/english/racing/horse.asp?horseno=S204,[8.25],YTP,"[{'a1_div': u'NOT WIN',
 'a2_div': u'31.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'dbl6_combo_div': u'7/12 1,332.00',
 'dbltrio2_combo_div': u'7,9,12/8,10,12 1,945,406.00',
 'f4_combo_div': u'8,10,11,12 2,227.00',
 'finishtime': 70.6,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'12 25.00',
 'qn_combo_div': u'10,12 237.50',
 'qnp_combo_div': u'10,12 83.00',
 'qtt_combo_div': u'12,10,8,11 40,048.00',
 'raceclass': u'Class 2',
 'racedistance': 1200,
 'raceindex': 344,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=7&All=0#Race7',
 'tce_combo_div': u'12,10,8 4,043.00',
 'trio_combo_div': u'8,10,12 775.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/7',
 'win_combo_div': u'12 85.00'}]",1-1-10,120,HV,10,1092,[34.0],9,7,20160120
[72.63],NGA,2,http://www.hkjc.com/english/racing/horse.asp?horseno=S441,[12.75],NTK,"[{'a1_div': u'NOT WIN',
 'a2_div': u'31.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'dbl6_combo_div': u'7/12 1,332.00',
 'dbltrio2_combo_div': u'7,9,12/8,10,12 1,945,406.00',
 'f4_combo_div': u'8,10,11,12 2,227.00',
 'finishtime': 70.6,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'12 25.00',
 'qn_combo_div': u'10,12 237.50',
 'qnp_combo_div': u'10,12 83.00',
 'qtt_combo_div': u'12,10,8,11 40,048.00',
 'raceclass': u'Class 2',
 'racedistance': 1200,
 'raceindex': 344,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=7&All=0#Race7',
 'tce_combo_div': u'12,10,8 4,043.00',
 'trio_combo_div': u'8,10,12 775.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/7',
 'win_combo_div': u'12 85.00'}]",8-10-12,119,HV,12,1049,[99.0],5,7,20160120
[99.86],MOJ,5,http://www.hkjc.com/english/racing/horse.asp?horseno=S125,[0.0],FC,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",2-2-2-1,123,HV,1,1102,[3.7],6,8,20160120
[100.21],CAN,6,http://www.hkjc.com/english/racing/horse.asp?horseno=V170,[2.25],CAS,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",5-5-5-3,121,HV,3,1101,[99.0],7,8,20160120
[100.35],RN,8,http://www.hkjc.com/english/racing/horse.asp?horseno=N098,[3.0],JM,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",3-3-4-5,130,HV,5,1061,[49.0],1,8,20160120
[100.68],YML,4,http://www.hkjc.com/english/racing/horse.asp?horseno=S015,[5.0],YTP,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",10-9-8-7,116,HV,7,1069,[11.0],11,8,20160120
[100.76],CYT,3,http://www.hkjc.com/english/racing/horse.asp?horseno=P149,[5.5],GR,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",6-6-6-9,123,HV,9,1065,[22.0],5,8,20160120
[101.37],WD,12,http://www.hkjc.com/english/racing/horse.asp?horseno=P238,[9.5],HAD,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",8-8-11-11,119,HV,11,1057,[12.0],10,8,20160120
[100.16],TEK,2,http://www.hkjc.com/english/racing/horse.asp?horseno=T118,[2.0],MA,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",7-7-7-2,128,HV,2,1072,[4.3],3,8,20160120
[100.33],PB,10,http://www.hkjc.com/english/racing/horse.asp?horseno=P428,[3.0],LKW,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",12-11-10-4,120,HV,4,1066,[15.0],9,8,20160120
[100.53],MG,1,http://www.hkjc.com/english/racing/horse.asp?horseno=T234,[4.25],MKL,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",4-4-3-6,120,HV,6,1135,[6.8],12,8,20160120
[100.75],LDE,9,http://www.hkjc.com/english/racing/horse.asp?horseno=S093,[5.5],OSP,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",9-10-9-8,119,HV,8,1112,[25.0],8,8,20160120
[100.95],MR,7,http://www.hkjc.com/english/racing/horse.asp?horseno=S162,[6.75],SCS,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",11-12-12-10,123,HV,10,1088,[5.2],4,8,20160120
[101.99],WJH,11,http://www.hkjc.com/english/racing/horse.asp?horseno=N253,[13.25],YCH,"[{'a1_div': u'NOT WIN',
 'a2_div': u'20.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C"" COURSE',
 'f4_combo_div': u'3,6,7,9 7,009.00',
 'finishtime': 99.86,
 'going': u'GOOD TO YIELDING',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'6 16.50',
 'qn_combo_div': u'3,6 97.50',
 'qnp_combo_div': u'3,6 44.50',
 'qtt_combo_div': u'6,3,7,9 111,052.00',
 'raceclass': u'Class 2',
 'racedistance': 1650,
 'raceindex': 345,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=20/01/2016&Raceno=8&All=0#Race8',
 'sixup_combo_div': u'4,6/1,3,6/1,3/7,9/10,12/3,6 10,833.00',
 'tce_combo_div': u'6,3,7 12,066.00',
 'trio_combo_div': u'3,6,7 2,879.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160120/HV/8',
 'win_combo_div': u'6 37.50'}]",1-1-1-12,121,HV,12,1050,[31.0],2,8,20160120
[56.88],YML,1,http://www.hkjc.com/english/racing/horse.asp?horseno=T099,[0.0],LAL,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'53.00',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'f4_combo_div': u'3,4,5,7 3,755.00',
 'finishtime': 56.88,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'4 40.00',
 'qn_combo_div': u'4,5 1,660.50',
 'qnp_combo_div': u'4,5 427.50',
 'qtt_combo_div': u'4,5,7,3 131,354.00',
 'raceclass': u'Class 4',
 'racedistance': 1000,
 'raceindex': 328,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=1&All=0#Race1',
 'tce_combo_div': u'4,5,7 18,587.00',
 'trio_combo_div': u'4,5,7 2,026.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/1',
 'win_combo_div': u'4 158.50'}]",8-5-1,124,ST,1,1097,[15.0],4,1,20160117
[56.98],MR,7,http://www.hkjc.com/english/racing/horse.asp?horseno=S240,[0.5],MA,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'53.00',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'f4_combo_div': u'3,4,5,7 3,755.00',
 'finishtime': 56.88,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'4 40.00',
 'qn_combo_div': u'4,5 1,660.50',
 'qnp_combo_div': u'4,5 427.50',
 'qtt_combo_div': u'4,5,7,3 131,354.00',
 'raceclass': u'Class 4',
 'racedistance': 1000,
 'raceindex': 328,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=1&All=0#Race1',
 'tce_combo_div': u'4,5,7 18,587.00',
 'trio_combo_div': u'4,5,7 2,026.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/1',
 'win_combo_div': u'4 158.50'}]",2-1-3,123,ST,3,1164,[4.3],7,1,20160117
[57.25],MOJ,5,http://www.hkjc.com/english/racing/horse.asp?horseno=T132,[2.25],SJJ,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'53.00',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'f4_combo_div': u'3,4,5,7 3,755.00',
 'finishtime': 56.88,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'4 40.00',
 'qn_combo_div': u'4,5 1,660.50',
 'qnp_combo_div': u'4,5 427.50',
 'qtt_combo_div': u'4,5,7,3 131,354.00',
 'raceclass': u'Class 4',
 'racedistance': 1000,
 'raceindex': 328,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=1&All=0#Race1',
 'tce_combo_div': u'4,5,7 18,587.00',
 'trio_combo_div': u'4,5,7 2,026.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/1',
 'win_combo_div': u'4 158.50'}]",1-2-5,128,ST,5,1207,[2.7],2,1,20160117
[57.71],NGA,6,http://www.hkjc.com/english/racing/horse.asp?horseno=P105,[5.25],NTK,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'53.00',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'f4_combo_div': u'3,4,5,7 3,755.00',
 'finishtime': 56.88,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'4 40.00',
 'qn_combo_div': u'4,5 1,660.50',
 'qnp_combo_div': u'4,5 427.50',
 'qtt_combo_div': u'4,5,7,3 131,354.00',
 'raceclass': u'Class 4',
 'racedistance': 1000,
 'raceindex': 328,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=1&All=0#Race1',
 'tce_combo_div': u'4,5,7 18,587.00',
 'trio_combo_div': u'4,5,7 2,026.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/1',
 'win_combo_div': u'4 158.50'}]",7-8-7,108,ST,7,1079,[99.0],14,1,20160117
[57.81],LDE,8,http://www.hkjc.com/english/racing/horse.asp?horseno=M273,[5.75],CD,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'53.00',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'f4_combo_div': u'3,4,5,7 3,755.00',
 'finishtime': 56.88,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'4 40.00',
 'qn_combo_div': u'4,5 1,660.50',
 'qnp_combo_div': u'4,5 427.50',
 'qtt_combo_div': u'4,5,7,3 131,354.00',
 'raceclass': u'Class 4',
 'racedistance': 1000,
 'raceindex': 328,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=1&All=0#Race1',
 'tce_combo_div': u'4,5,7 18,587.00',
 'trio_combo_div': u'4,5,7 2,026.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/1',
 'win_combo_div': u'4 158.50'}]",5-4-9,118,ST,9,1244,[31.0],11,1,20160117
[58.07],MG,14,http://www.hkjc.com/english/racing/horse.asp?horseno=V086,[7.5],MKL,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'53.00',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'f4_combo_div': u'3,4,5,7 3,755.00',
 'finishtime': 56.88,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'4 40.00',
 'qn_combo_div': u'4,5 1,660.50',
 'qnp_combo_div': u'4,5 427.50',
 'qtt_combo_div': u'4,5,7,3 131,354.00',
 'raceclass': u'Class 4',
 'racedistance': 1000,
 'raceindex': 328,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=1&All=0#Race1',
 'tce_combo_div': u'4,5,7 18,587.00',
 'trio_combo_div': u'4,5,7 2,026.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/1',
 'win_combo_div': u'4 158.50'}]",3-6-11,125,ST,11,1132,[3.6],8,1,20160117
[58.37],TON,4,http://www.hkjc.com/english/racing/horse.asp?horseno=T333,[9.25],FC,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'53.00',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'f4_combo_div': u'3,4,5,7 3,755.00',
 'finishtime': 56.88,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'4 40.00',
 'qn_combo_div': u'4,5 1,660.50',
 'qnp_combo_div': u'4,5 427.50',
 'qtt_combo_div': u'4,5,7,3 131,354.00',
 'raceclass': u'Class 4',
 'racedistance': 1000,
 'raceindex': 328,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=1&All=0#Race1',
 'tce_combo_div': u'4,5,7 18,587.00',
 'trio_combo_div': u'4,5,7 2,026.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/1',
 'win_combo_div': u'4 158.50'}]",10-11-13,130,ST,13,1158,[39.0],1,1,20160117
,RN,---,http://www.hkjc.com/english/racing/horse.asp?horseno=V147,,CCW,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'53.00',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'f4_combo_div': u'3,4,5,7 3,755.00',
 'finishtime': 56.88,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'4 40.00',
 'qn_combo_div': u'4,5 1,660.50',
 'qnp_combo_div': u'4,5 427.50',
 'qtt_combo_div': u'4,5,7,3 131,354.00',
 'raceclass': u'Class 4',
 'racedistance': 1000,
 'raceindex': 328,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=1&All=0#Race1',
 'tce_combo_div': u'4,5,7 18,587.00',
 'trio_combo_div': u'4,5,7 2,026.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/1',
 'win_combo_div': u'4 158.50'}]",,125,ST,WV-A,1166,,10,1,20160117
[56.93],PB,2,http://www.hkjc.com/english/racing/horse.asp?horseno=T361,[0.3],SWY,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'53.00',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'f4_combo_div': u'3,4,5,7 3,755.00',
 'finishtime': 56.88,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'4 40.00',
 'qn_combo_div': u'4,5 1,660.50',
 'qnp_combo_div': u'4,5 427.50',
 'qtt_combo_div': u'4,5,7,3 131,354.00',
 'raceclass': u'Class 4',
 'racedistance': 1000,
 'raceindex': 328,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=1&All=0#Race1',
 'tce_combo_div': u'4,5,7 18,587.00',
 'trio_combo_div': u'4,5,7 2,026.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/1',
 'win_combo_div': u'4 158.50'}]",4-3-2,125,ST,2,1092,[28.0],5,1,20160117
[57.24],CAN,10,http://www.hkjc.com/english/racing/horse.asp?horseno=T123,[2.25],GR,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'53.00',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'f4_combo_div': u'3,4,5,7 3,755.00',
 'finishtime': 56.88,
 'going': u'GOOD TO YIELDING',
 'place_combo_div': u'4 40.00',
 'qn_combo_div': u'4,5 1,660.50',
 'qnp_combo_div': u'4,5 427.50',
 'qtt_combo_div': u'4,5,7,3 131,354.00',
 'raceclass': u'Class 4',
 'racedistance': 1000,
 'raceindex': 328,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=1&All=0#Race1',
 'tce_combo_div': u'4,5,7 18,587.00',
 'trio_combo_div': u'4,5,7 2,026.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/1',
 'win_combo_div': u'4 158.50'}]",6-7-4,127,ST,4,1109,[11.0],3,1,20160117
